id_transaccion,timestamp,monto,categoria_comercio,tipo_tarjeta,score_dispositivo,intentos_fallidos_24h,pais_coincide,target
TX_041375,2026-01-11 17:57:14,159.95,Retail,Crédito,86.9,0,1,0
TX_048139,2026-01-26 00:20:36,10.43,Servicios,Crédito,91.3,0,0,0
TX_009140,2026-03-14 03:27:11,34.54,Servicios,Débito,94.4,0,1,0
TX_047688,2026-03-24 01:05:08,81.83,Electrónica,Crédito,88.9,0,1,0
TX_016816,2026-03-22 22:38:35,92.05,Electrónica,Crédito,84.6,2,1,0
TX_043989,2026-03-30 02:04:05,31.35,Viajes,Débito,92.6,0,0,0
TX_047468,2026-01-14 13:53:24,151.77,Retail,Crédito,85.8,0,1,0
TX_004038,2026-01-16 00:47:01,41.79,Retail,Crédito,92.7,0,1,0
TX_014100,2026-02-11 05:36:09,171.64,Viajes,Crédito,92.5,0,1,0
TX_009776,2026-02-21 06:50:55,109.96,Retail,Crédito,77.1,2,1,0
TX_045904,2026-02-22 05:54:53,52.82,Retail,Crédito,85.4,0,1,0
TX_021094,2026-03-19 03:05:44,72.63,Electrónica,Débito,84.4,0,1,0
TX_030348,2026-02-18 22:54:29,145.57,Entretenimiento,Débito,79.2,0,1,0
TX_031949,2026-01-01 18:25:58,88.23,Servicios,Crédito,73.6,0,1,0
TX_035214,2026-01-27 17:03:28,99.05,Retail,Crédito,85.2,0,1,0
TX_041408,2026-02-03 01:17:11,91.97,Servicios,Crédito,95.4,0,1,0
TX_017196,2026-02-23 13:14:08,46.69,Retail,Débito,86.0,2,1,0
TX_028359,2026-03-24 05:50:40,7.33,Electrónica,Débito,72.6,0,1,0
TX_016363,2026-03-04 07:18:35,12.98,Retail,Crédito,91.0,0,1,0
TX_022439,2026-03-23 12:58:44,26.38,Viajes,Crédito,98.7,1,1,0
TX_028172,2026-03-04 11:57:26,56.85,Viajes,Débito,89.3,0,1,0
TX_047657,2026-03-25 16:18:19,82.27,Retail,Crédito,67.4,0,1,0
TX_016603,2026-03-13 17:36:37,53.83,Electrónica,Débito,83.1,0,1,0
TX_013245,2026-03-13 03:31:16,33.6,Entretenimiento,Débito,74.3,0,1,0
TX_048444,2026-02-01 16:41:51,5.94,Electrónica,Crédito,80.2,0,1,0
TX_018085,2026-02-12 08:44:21,85.57,Retail,Crédito,83.1,0,1,0
TX_037987,2026-01-06 20:33:13,65.4,Entretenimiento,Crédito,87.2,0,1,0
TX_001012,2026-01-01 23:34:12,37.94,Entretenimiento,Débito,63.5,0,1,0
TX_003027,2026-02-13 03:42:36,57.55,Servicios,Crédito,98.3,0,1,0
TX_034168,2026-01-17 06:20:33,36.82,Retail,Crédito,93.6,0,1,0
TX_048268,2026-03-20 13:21:13,33.55,Electrónica,Crédito,85.7,0,1,0
TX_019083,2026-01-19 04:58:42,162.39,Servicios,Débito,93.5,0,1,0
TX_038817,2026-03-21 11:04:52,133.17,Electrónica,Crédito,78.6,0,1,0
TX_035349,2026-03-18 20:05:03,17.87,Servicios,Crédito,86.8,0,1,0
TX_049685,2026-03-14 08:38:21,53.86,Electrónica,Débito,92.6,0,1,0
TX_042623,2026-01-31 07:20:25,146.35,Electrónica,Crédito,68.9,0,1,0
TX_013764,2026-03-27 04:11:20,16.74,Retail,Crédito,90.3,2,1,0
TX_016068,2026-02-01 08:31:41,84.79,Servicios,Débito,100.0,0,1,0
TX_004066,2026-03-23 15:51:15,57.1,Servicios,Crédito,85.5,2,1,0
TX_004992,2026-01-27 07:08:27,6.88,Retail,Crédito,74.8,0,1,0
TX_039717,2026-03-21 12:19:02,70.46,Electrónica,Crédito,,0,1,0
TX_028848,2026-02-04 09:30:11,78.28,Servicios,Crédito,77.0,0,1,0
TX_028034,2026-02-12 00:54:45,20.98,Retail,Crédito,82.8,1,1,0
TX_041793,2026-03-17 15:24:10,129.33,Servicios,Crédito,69.5,0,1,0
TX_012096,2026-02-02 02:53:55,66.45,Entretenimiento,Débito,84.5,0,1,0
TX_037365,2026-03-21 02:22:54,221.92,Electrónica,Crédito,84.9,0,0,0
TX_033238,2026-01-25 06:58:07,58.29,Servicios,Crédito,97.4,0,1,0
TX_020243,2026-01-05 21:11:41,119.19,Servicios,Crédito,74.6,0,1,0
TX_017341,2026-02-07 08:05:05,106.07,Retail,Débito,85.4,0,1,0
TX_009627,2026-03-02 15:46:55,139.8,Retail,Crédito,97.4,0,1,0
TX_022248,2026-02-16 11:36:45,51.47,Electrónica,Crédito,80.5,0,0,0
TX_003158,2026-02-16 13:07:42,25.95,Servicios,Débito,67.3,0,1,0
TX_011296,2026-03-28 00:50:36,17.86,Servicios,Crédito,95.1,0,1,0
TX_049846,2026-02-05 00:40:34,45.74,Electrónica,Crédito,85.0,0,0,0
TX_042058,2026-03-10 21:43:00,154.76,Retail,Crédito,93.3,0,1,0
TX_011133,2026-01-04 01:01:16,111.12,Retail,Crédito,100.0,0,1,0
TX_030668,2026-01-03 17:12:21,26.51,Viajes,Crédito,76.8,0,1,0
TX_044708,2026-02-08 23:33:30,56.99,Servicios,Crédito,91.2,0,1,0
TX_048229,2026-03-21 02:02:55,23.79,Retail,Débito,89.6,1,1,0
TX_015127,2026-03-03 10:37:26,153.43,Viajes,Crédito,82.8,0,1,0
TX_020516,2026-02-08 12:28:30,18.32,Electrónica,Crédito,87.0,0,1,0
TX_046926,2026-03-11 14:13:52,18.81,Electrónica,Crédito,80.4,1,1,0
TX_024740,2026-03-12 06:49:11,368.93,Servicios,Débito,79.0,0,1,0
TX_001835,2026-01-28 15:34:59,70.94,Retail,Débito,79.6,0,1,0
TX_033879,2026-01-05 07:45:38,80.12,Retail,Débito,88.6,0,1,0
TX_034527,2026-02-15 08:18:56,50.27,Viajes,Débito,80.2,0,0,0
TX_020387,2026-02-21 04:39:50,105.84,Retail,Crédito,91.1,0,1,0
TX_014133,2026-01-20 14:17:36,75.74,Servicios,Débito,87.6,0,1,0
TX_011829,2026-03-20 18:46:53,145.75,Viajes,Crédito,79.7,0,1,0
TX_032355,2026-03-04 00:08:49,59.19,Retail,Crédito,79.2,3,1,0
TX_007272,2026-03-13 02:39:46,59.08,Servicios,Débito,98.1,0,1,0
TX_030459,2026-03-27 03:52:45,267.64,Viajes,Crédito,82.2,2,1,0
TX_006439,2026-01-31 15:01:16,69.26,Retail,Débito,99.3,1,1,0
TX_035742,2026-03-04 17:39:04,95.2,Retail,Crédito,87.7,0,1,0
TX_022566,2026-02-11 02:43:03,10.11,Electrónica,Crédito,89.8,0,1,0
TX_040692,2026-03-28 06:07:04,42.44,Entretenimiento,Débito,83.1,0,1,0
TX_028253,2026-02-07 16:16:47,65.61,Retail,Crédito,100.0,0,1,0
TX_015118,2026-02-11 15:26:19,111.64,Retail,Crédito,91.5,0,1,0
TX_023749,2026-01-31 10:35:40,30.83,Viajes,Crédito,,0,1,0
TX_016909,2026-02-10 04:17:54,56.28,Electrónica,Crédito,86.1,0,1,0
TX_024302,2026-02-23 13:40:28,40.04,Servicios,Crédito,90.3,0,1,0
TX_011474,2026-01-12 02:14:47,187.59,Retail,Crédito,98.6,0,1,0
TX_038834,2026-02-18 05:11:50,64.59,Viajes,Débito,75.8,2,1,0
TX_046200,2026-01-20 08:35:50,64.67,Entretenimiento,Débito,88.8,0,1,0
TX_030779,2026-02-18 15:06:35,57.64,Servicios,Crédito,84.4,0,1,0
TX_034872,2026-03-19 10:11:18,88.17,Retail,Crédito,89.0,0,0,0
TX_036392,2026-01-09 20:18:38,28.83,Retail,Crédito,84.7,0,0,0
TX_023876,2026-03-07 12:34:44,54.45,Viajes,Crédito,83.4,0,1,0
TX_003510,2026-01-07 03:37:15,82.46,Viajes,Crédito,95.5,1,1,0
TX_023371,2026-03-27 15:12:14,7.21,Servicios,Débito,,0,1,0
TX_041143,2026-03-18 15:01:10,295.13,Entretenimiento,Débito,78.8,0,1,0
TX_022499,2026-02-14 21:01:07,70.06,Electrónica,Crédito,78.4,0,1,0
TX_018402,2026-02-18 21:38:33,7.31,Retail,Débito,99.2,0,1,0
TX_024873,2026-01-26 04:07:05,49.65,Retail,Crédito,99.3,0,1,0
TX_005097,2026-02-16 11:35:11,78.11,Retail,Crédito,94.9,0,1,0
TX_024478,2026-01-24 08:18:07,7.52,Entretenimiento,Débito,100.0,0,1,0
TX_014667,2026-03-08 20:16:05,50.38,Retail,Crédito,97.6,0,1,0
TX_030153,2026-01-26 06:22:04,7.95,Retail,Débito,84.4,0,1,0
TX_012786,2026-02-04 23:42:03,208.79,Viajes,Débito,91.6,0,1,0
TX_026862,2026-01-27 01:19:54,24.38,Retail,Crédito,80.5,0,1,0
TX_019795,2026-03-27 11:41:28,78.87,Viajes,Débito,80.3,0,1,0
TX_037089,2026-02-28 08:31:54,51.54,Entretenimiento,Débito,72.7,0,1,0
TX_035464,2026-03-06 18:24:13,47.18,Entretenimiento,Débito,77.4,0,1,0
TX_006673,2026-01-15 00:04:36,118.57,Retail,Crédito,91.6,1,1,0
TX_028333,2026-03-23 15:52:44,21.17,Electrónica,Crédito,78.9,0,1,0
TX_008198,2026-01-13 12:37:25,35.73,Electrónica,Crédito,88.1,1,1,0
TX_044874,2026-01-20 08:39:47,43.64,Retail,Débito,78.1,0,1,0
TX_032065,2026-01-13 00:07:00,49.37,Servicios,Crédito,78.1,0,0,0
TX_033795,2026-03-21 05:48:02,76.92,Retail,Crédito,83.1,0,1,0
TX_049316,2026-01-18 12:38:03,84.82,Viajes,Crédito,84.7,0,1,0
TX_001291,2026-03-23 05:18:35,188.67,Retail,Débito,79.4,0,1,0
TX_049231,2026-01-28 10:52:48,140.74,Retail,Crédito,96.0,0,1,0
TX_002689,2026-01-10 10:32:00,65.28,Viajes,Crédito,97.3,0,1,0
TX_049077,2026-02-22 06:58:42,15.74,Retail,Crédito,77.9,0,1,0
TX_028423,2026-01-07 01:20:59,9.81,Servicios,Débito,79.5,0,1,0
TX_045698,2026-01-11 08:56:13,33.97,Retail,Débito,81.4,0,1,0
TX_025215,2026-02-05 17:57:06,118.13,Entretenimiento,Crédito,93.2,0,1,0
TX_024139,2026-02-06 10:29:46,21.51,Servicios,Crédito,81.4,0,1,0
TX_011292,2026-01-31 18:19:18,49.37,Retail,Crédito,80.0,0,1,0
TX_036910,2026-03-21 08:24:15,10.79,Retail,Crédito,89.4,0,1,0
TX_025517,2026-03-04 02:29:32,42.85,Electrónica,Crédito,90.7,0,1,0
TX_036442,2026-03-14 16:27:22,83.84,Retail,Débito,80.8,0,1,0
TX_048977,2026-02-07 03:43:49,117.21,Servicios,Débito,92.5,0,1,0
TX_046371,2026-02-15 23:35:39,76.97,Retail,Crédito,94.9,3,1,0
TX_026878,2026-01-28 08:51:33,46.98,Electrónica,Crédito,82.1,0,1,0
TX_030489,2026-03-22 17:45:59,55.81,Servicios,Crédito,73.2,0,1,0
TX_029061,2026-03-26 05:12:24,12.71,Servicios,Crédito,95.6,2,1,0
TX_009854,2026-01-09 02:03:05,22.46,Retail,Débito,94.3,0,1,0
TX_044256,2026-03-19 00:56:16,76.54,Retail,Débito,39.3,4,0,1
TX_004187,2026-02-08 09:43:16,314.11,Servicios,Débito,73.3,0,1,0
TX_007047,2026-03-25 09:18:17,39.41,Retail,Crédito,86.2,0,1,0
TX_019099,2026-01-02 21:07:32,6.93,Retail,Crédito,77.8,0,1,0
TX_045742,2026-02-10 23:06:00,41.55,Retail,Crédito,86.8,0,1,0
TX_008175,2026-02-12 17:06:08,35.17,Retail,Crédito,90.3,0,1,0
TX_004346,2026-03-04 14:12:21,88.62,Electrónica,Débito,100.0,0,1,0
TX_015469,2026-01-10 23:17:32,121.65,Servicios,Crédito,89.2,0,1,0
TX_018374,2026-03-17 02:21:20,35.75,Electrónica,Crédito,79.9,0,1,0
TX_028158,2026-02-06 10:10:32,34.58,Viajes,Crédito,88.9,0,1,0
TX_028286,2026-03-30 22:04:51,115.53,Retail,Crédito,85.8,0,1,0
TX_042061,2026-03-12 11:50:18,80.57,Servicios,Débito,93.9,0,1,0
TX_009380,2026-02-13 11:43:58,113.68,Retail,Crédito,76.6,0,1,0
TX_014177,2026-03-27 10:25:22,21.15,Retail,Crédito,78.6,0,1,0
TX_022834,2026-03-13 03:06:02,55.68,Viajes,Crédito,84.5,0,1,0
TX_025130,2026-03-25 14:06:12,51.06,Entretenimiento,Débito,76.7,0,1,0
TX_013635,2026-01-29 05:51:04,45.38,Retail,Crédito,77.1,0,1,0
TX_035393,2026-01-04 08:41:06,22.8,Viajes,Débito,88.0,0,1,0
TX_006776,2026-01-17 09:28:59,6.61,Viajes,Crédito,64.6,0,1,0
TX_003519,2026-01-04 04:04:10,92.09,Retail,Débito,87.3,1,1,0
TX_044424,2026-01-30 05:53:32,249.0,Viajes,Crédito,30.8,2,0,1
TX_032039,2026-03-26 18:57:18,94.82,Servicios,Crédito,81.1,0,1,0
TX_040408,2026-03-22 00:08:56,32.04,Retail,Crédito,93.0,0,1,0
TX_042132,2026-02-02 11:53:58,22.54,Electrónica,Crédito,100.0,0,0,0
TX_040235,2026-02-17 09:03:13,28.67,Viajes,Crédito,90.6,0,1,0
TX_020415,2026-01-29 15:54:28,44.54,Viajes,Débito,85.3,0,1,0
TX_025076,2026-01-13 20:53:36,35.46,Entretenimiento,Crédito,82.8,0,1,0
TX_027035,2026-03-31 10:29:27,270.72,Servicios,Débito,,0,1,0
TX_048917,2026-02-16 17:52:44,26.29,Electrónica,Crédito,85.4,0,1,0
TX_046498,2026-01-23 06:47:54,122.11,Retail,Crédito,88.4,0,0,0
TX_046934,2026-01-07 16:00:51,150.95,Servicios,Crédito,98.1,0,1,0
TX_004548,2026-03-09 11:18:01,174.96,Retail,Crédito,77.9,1,1,0
TX_003678,2026-02-07 21:42:22,32.76,Entretenimiento,Débito,79.0,0,1,0
TX_033382,2026-01-10 13:53:46,57.99,Electrónica,Crédito,81.8,0,1,0
TX_046208,2026-01-26 09:29:43,23.86,Viajes,Crédito,91.8,0,1,0
TX_039639,2026-01-23 03:13:18,68.51,Viajes,Crédito,90.6,0,1,0
TX_016011,2026-01-06 14:14:52,126.74,Retail,Crédito,90.5,0,1,0
TX_041818,2026-01-28 22:49:20,144.69,Viajes,Débito,88.8,0,1,0
TX_037759,2026-01-05 00:54:16,112.9,Retail,Débito,39.5,3,0,1
TX_014076,2026-01-23 07:23:30,61.12,Viajes,Crédito,80.3,0,1,0
TX_029793,2026-01-27 23:03:58,227.51,Servicios,Débito,95.4,0,1,0
TX_003464,2026-02-01 23:27:13,129.54,Electrónica,Crédito,87.5,1,1,0
TX_011327,2026-02-08 09:24:15,43.1,Retail,Crédito,84.2,0,1,0
TX_027493,2026-02-11 17:29:17,38.16,Servicios,Crédito,78.8,0,1,0
TX_017656,2026-02-23 13:13:19,144.19,Retail,Crédito,76.1,0,1,0
TX_014854,2026-02-03 12:36:56,63.15,Electrónica,Débito,90.9,0,1,0
TX_012550,2026-03-11 02:38:53,26.68,Retail,Crédito,90.3,0,1,0
TX_034951,2026-01-26 02:14:14,43.28,Retail,Crédito,78.0,0,1,0
TX_013174,2026-02-19 06:53:26,45.86,Viajes,Crédito,75.9,0,1,0
TX_034292,2026-01-29 18:50:20,33.28,Servicios,Débito,75.4,0,1,0
TX_037981,2026-01-09 05:34:06,29.68,Servicios,Crédito,76.0,0,1,0
TX_027249,2026-02-12 18:17:29,16.81,Retail,Crédito,85.5,0,1,0
TX_008122,2026-01-25 23:30:01,270.82,Servicios,Débito,86.8,0,0,0
TX_019109,2026-02-06 19:01:13,806.73,Retail,Crédito,83.6,2,1,0
TX_018655,2026-01-09 20:44:26,167.12,Viajes,Débito,77.9,0,1,0
TX_045804,2026-02-24 00:38:34,122.55,Servicios,Crédito,81.7,0,1,0
TX_047595,2026-03-07 04:21:55,529.14,Viajes,Crédito,,4,0,1
TX_013431,2026-03-05 07:32:07,141.35,Servicios,Crédito,,3,1,0
TX_001124,2026-01-29 01:33:27,45.39,Retail,Crédito,74.1,0,1,0
TX_041369,2026-03-15 13:10:52,19.24,Servicios,Débito,75.9,0,1,0
TX_002905,2026-01-24 14:54:14,54.33,Retail,Crédito,76.6,0,1,0
TX_013087,2026-01-04 07:29:29,30.47,Retail,Débito,,0,1,0
TX_042028,2026-02-14 05:05:49,5.45,Retail,Crédito,83.0,0,1,0
TX_037754,2026-03-10 18:24:43,25.75,Retail,Crédito,79.5,0,1,0
TX_031082,2026-01-06 13:10:04,25.91,Retail,Crédito,94.7,0,1,0
TX_006261,2026-02-02 14:14:13,38.48,Retail,Crédito,91.2,0,1,0
TX_033326,2026-02-09 04:09:44,58.28,Servicios,Débito,87.7,0,1,0
TX_023250,2026-02-24 18:23:04,214.28,Servicios,Crédito,83.2,0,1,0
TX_028529,2026-01-25 11:54:46,6.96,Retail,Crédito,75.3,0,1,0
TX_011326,2026-03-24 14:49:47,34.79,Servicios,Crédito,75.7,1,1,0
TX_004889,2026-01-10 04:12:43,15.64,Servicios,Crédito,82.3,0,1,0
TX_010204,2026-03-22 11:25:24,162.9,Electrónica,Débito,78.6,0,1,0
TX_029818,2026-01-14 19:14:24,195.1,Retail,Crédito,83.4,0,1,0
TX_025611,2026-03-22 18:34:35,160.36,Retail,Crédito,83.0,0,1,0
TX_036621,2026-02-02 00:30:14,75.32,Retail,Crédito,80.7,0,1,0
TX_014387,2026-01-11 10:39:03,48.83,Entretenimiento,Crédito,100.0,0,1,0
TX_034210,2026-03-17 02:30:43,64.57,Electrónica,Débito,84.2,0,1,0
TX_008517,2026-02-23 00:46:51,1016.49,Electrónica,Débito,20.7,3,0,1
TX_033256,2026-02-01 05:18:30,34.33,Electrónica,Débito,100.0,0,1,0
TX_010323,2026-03-04 22:31:11,36.48,Servicios,Crédito,97.5,0,1,0
TX_040862,2026-01-29 21:26:44,115.09,Servicios,Débito,89.3,0,1,0
TX_010662,2026-02-02 15:57:39,189.34,Retail,Crédito,90.6,0,1,0
TX_003865,2026-02-01 16:12:29,9.57,Servicios,Crédito,83.9,0,1,0
TX_029787,2026-03-26 20:38:29,52.54,Viajes,Débito,85.4,0,1,0
TX_048194,2026-01-21 18:25:48,40.02,Retail,Débito,88.7,0,1,0
TX_024200,2026-03-06 15:35:05,16.7,Retail,Débito,87.9,0,1,0
TX_009211,2026-02-23 02:46:45,176.24,Entretenimiento,Débito,82.7,0,1,0
TX_008128,2026-03-05 06:30:11,50.02,Viajes,Crédito,90.3,0,0,0
TX_003080,2026-03-24 22:44:31,24.41,Viajes,Crédito,69.7,0,1,0
TX_027353,2026-02-19 05:55:35,71.2,Viajes,Débito,84.5,1,1,0
TX_049571,2026-02-03 00:56:20,7.04,Retail,Crédito,,0,1,0
TX_025559,2026-02-28 23:34:50,296.52,Servicios,Débito,91.6,0,1,0
TX_049650,2026-03-12 06:08:12,255.27,Retail,Crédito,70.8,0,1,0
TX_011507,2026-01-18 06:48:37,16.99,Retail,Crédito,92.7,0,1,0
TX_042457,2026-02-24 23:48:29,97.17,Servicios,Débito,,0,1,0
TX_011582,2026-03-11 21:26:18,65.28,Electrónica,Crédito,91.9,0,1,0
TX_045117,2026-01-06 21:54:01,26.4,Viajes,Crédito,84.8,0,1,0
TX_024972,2026-02-23 14:30:48,24.89,Entretenimiento,Crédito,,0,1,0
TX_040668,2026-01-25 01:06:26,142.66,Servicios,Crédito,86.1,0,1,0
TX_010723,2026-02-26 17:27:17,13.0,Electrónica,Débito,73.8,1,0,0
TX_035382,2026-02-11 02:28:17,25.68,Servicios,Débito,81.5,0,1,0
TX_044010,2026-01-22 23:50:26,36.34,Viajes,Crédito,89.5,0,1,0
TX_006831,2026-02-15 21:40:24,6.23,Retail,Débito,74.5,0,0,0
TX_012282,2026-03-15 16:41:04,33.15,Electrónica,Débito,78.2,0,1,0
TX_005335,2026-03-15 13:26:53,104.95,Entretenimiento,Crédito,94.3,0,1,0
TX_039298,2026-01-07 14:56:22,22.14,Viajes,Crédito,78.8,0,1,0
TX_043555,2026-01-02 00:28:22,23.92,Entretenimiento,Crédito,79.4,1,1,0
TX_011929,2026-01-22 08:46:22,47.02,Servicios,Débito,82.9,0,0,0
TX_037830,2026-03-23 16:08:58,205.11,Retail,Débito,80.9,0,1,0
TX_037676,2026-01-16 22:10:02,46.84,Retail,Crédito,80.7,0,1,0
TX_008535,2026-01-16 05:58:14,66.97,Viajes,Crédito,82.3,0,1,0
TX_002215,2026-01-18 15:45:31,18.96,Retail,Crédito,95.3,0,1,0
TX_032719,2026-03-20 14:35:31,109.01,Servicios,Crédito,88.0,0,1,0
TX_046933,2026-01-12 18:18:10,386.13,Servicios,Débito,72.9,0,1,0
TX_039558,2026-03-14 09:02:48,50.94,Servicios,Débito,85.3,0,1,0
TX_048466,2026-02-03 09:36:52,112.73,Electrónica,Crédito,82.8,0,1,0
TX_021376,2026-03-09 18:57:47,168.69,Retail,Crédito,90.7,0,1,0
TX_019607,2026-01-26 07:15:28,34.41,Electrónica,Crédito,,0,1,0
TX_010706,2026-02-19 04:47:38,150.79,Electrónica,Crédito,87.2,1,1,0
TX_002250,2026-03-22 08:01:56,115.23,Electrónica,Crédito,74.0,0,1,0
TX_029249,2026-03-04 07:54:29,82.69,Viajes,Débito,92.9,0,1,0
TX_038781,2026-03-03 11:36:46,19.96,Servicios,Crédito,86.0,0,1,0
TX_042701,2026-03-24 10:12:51,123.4,Electrónica,Débito,97.0,2,1,0
TX_006837,2026-02-23 14:26:24,139.87,Servicios,Crédito,,0,1,0
TX_008186,2026-03-02 04:14:22,64.42,Viajes,Débito,70.9,0,1,0
TX_027310,2026-02-24 15:44:57,229.5,Retail,Crédito,91.2,0,1,0
TX_000702,2026-02-12 01:59:22,84.31,Servicios,Débito,97.4,0,1,0
TX_010915,2026-01-10 21:42:15,81.14,Entretenimiento,Crédito,97.7,1,0,0
TX_023938,2026-02-15 17:05:59,430.21,Electrónica,Crédito,88.6,0,1,0
TX_015756,2026-01-24 17:53:58,455.33,Servicios,Débito,72.2,0,0,0
TX_035240,2026-03-27 20:29:56,140.78,Retail,Débito,93.4,2,1,0
TX_036554,2026-02-11 19:46:36,102.36,Retail,Crédito,91.2,1,1,0
TX_011630,2026-01-04 02:18:40,155.05,Retail,Débito,71.4,0,1,0
TX_013824,2026-03-01 13:24:06,102.86,Retail,Crédito,83.2,0,1,0
TX_031188,2026-01-14 05:54:42,75.63,Entretenimiento,Débito,79.9,0,1,0
TX_046185,2026-01-19 09:57:06,37.06,Viajes,Débito,80.6,0,1,0
TX_011694,2026-03-12 02:05:12,102.45,Retail,Débito,74.4,0,1,0
TX_022719,2026-02-15 03:56:59,50.24,Electrónica,Débito,81.1,2,1,0
TX_016834,2026-03-15 13:14:33,39.52,Electrónica,Crédito,82.9,0,1,0
TX_028814,2026-03-11 21:35:31,22.91,Servicios,Crédito,85.8,0,1,0
TX_006535,2026-01-30 23:08:26,35.78,Retail,Débito,74.0,0,1,0
TX_014532,2026-02-17 16:25:53,99.38,Retail,Crédito,95.1,0,1,0
TX_028480,2026-01-25 07:13:21,53.07,Retail,Crédito,92.4,1,1,0
TX_009505,2026-01-12 11:35:28,154.68,Retail,Crédito,70.8,0,1,0
TX_004979,2026-01-19 06:23:17,76.03,Retail,Débito,93.5,1,1,0
TX_000101,2026-02-15 20:30:34,42.45,Servicios,Crédito,79.5,0,1,0
TX_036803,2026-01-20 10:05:19,306.13,Viajes,Crédito,81.4,0,1,0
TX_042891,2026-02-03 13:35:14,37.09,Retail,Débito,80.2,0,1,0
TX_028620,2026-01-09 16:16:13,134.79,Retail,Crédito,87.2,0,1,0
TX_043876,2026-02-22 00:39:44,154.98,Servicios,Débito,67.2,0,1,0
TX_006152,2026-01-13 05:24:46,22.32,Servicios,Crédito,83.7,0,1,0
TX_005404,2026-02-25 07:06:50,45.78,Retail,Crédito,86.6,0,1,0
TX_011200,2026-03-25 15:13:52,104.58,Servicios,Crédito,100.0,0,1,0
TX_007727,2026-03-13 00:51:50,13.63,Viajes,Crédito,79.0,1,1,0
TX_041555,2026-02-21 17:54:32,17.13,Retail,Crédito,94.7,0,1,0
TX_019133,2026-01-19 10:52:45,109.67,Servicios,Crédito,81.8,0,1,0
TX_003441,2026-03-13 18:17:12,102.04,Retail,Crédito,86.2,0,1,0
TX_019639,2026-02-07 22:55:11,25.68,Retail,Débito,79.4,0,1,0
TX_011317,2026-01-09 18:29:43,22.63,Servicios,Débito,89.2,0,1,0
TX_049206,2026-03-29 14:28:33,110.04,Retail,Débito,89.0,0,1,0
TX_049256,2026-02-08 12:58:41,71.52,Electrónica,Débito,79.1,0,1,0
TX_034378,2026-01-31 22:31:52,56.26,Viajes,Crédito,70.9,0,1,0
TX_000805,2026-01-04 19:47:46,194.53,Electrónica,Crédito,71.9,0,1,0
TX_043272,2026-02-08 12:56:26,108.59,Servicios,Crédito,71.1,0,1,0
TX_030716,2026-02-03 18:31:49,42.86,Servicios,Débito,87.9,0,1,0
TX_049216,2026-03-06 16:14:06,13.19,Servicios,Débito,89.1,0,1,0
TX_019993,2026-03-25 05:57:05,72.76,Retail,Crédito,81.9,0,1,0
TX_004625,2026-02-01 07:04:29,58.9,Servicios,Crédito,86.7,0,1,0
TX_027417,2026-01-27 20:39:53,186.68,Retail,Crédito,80.6,0,1,0
TX_044806,2026-01-17 11:52:18,10.01,Servicios,Débito,95.3,0,1,0
TX_036591,2026-03-07 21:32:03,37.08,Servicios,Crédito,84.1,0,1,0
TX_011680,2026-03-11 20:44:53,295.17,Electrónica,Crédito,87.8,0,1,0
TX_018635,2026-03-23 05:51:25,40.22,Servicios,Crédito,,0,1,0
TX_038388,2026-02-09 09:52:04,112.44,Retail,Crédito,100.0,1,1,0
TX_038227,2026-02-02 23:40:33,190.81,Electrónica,Crédito,32.7,4,0,1
TX_034742,2026-01-13 13:35:03,9.72,Retail,Crédito,89.4,0,1,0
TX_001967,2026-01-29 18:40:41,17.75,Retail,Débito,67.0,0,1,0
TX_005622,2026-03-29 15:46:07,45.65,Servicios,Crédito,100.0,0,1,0
TX_039208,2026-03-25 16:40:20,6.96,Entretenimiento,Débito,88.9,0,1,0
TX_011728,2026-03-29 12:30:51,9.39,Retail,Crédito,72.3,0,1,0
TX_027204,2026-02-15 06:23:41,16.33,Retail,Débito,80.4,0,1,0
TX_044821,2026-02-15 11:31:59,17.5,Entretenimiento,Crédito,91.2,0,1,0
TX_017429,2026-01-26 19:20:43,121.79,Electrónica,Crédito,96.1,0,1,0
TX_034497,2026-02-10 03:36:44,75.33,Retail,Crédito,85.4,0,1,0
TX_010869,2026-02-05 01:59:58,50.45,Retail,Crédito,84.8,0,1,0
TX_036784,2026-01-06 00:10:54,153.59,Servicios,Débito,90.2,0,1,0
TX_040464,2026-01-20 02:50:49,487.51,Retail,Crédito,79.0,0,1,0
TX_032687,2026-03-25 01:23:07,61.65,Servicios,Crédito,92.6,0,1,0
TX_003063,2026-03-28 20:40:22,24.65,Retail,Crédito,85.9,0,1,0
TX_023357,2026-01-25 21:05:35,63.08,Viajes,Crédito,84.8,0,1,0
TX_018044,2026-03-16 22:03:55,30.73,Retail,Crédito,91.8,3,1,0
TX_034943,2026-03-15 00:01:11,17.48,Servicios,Débito,92.3,0,0,0
TX_033196,2026-03-11 18:46:26,34.0,Viajes,Crédito,92.4,1,1,0
TX_006674,2026-03-27 21:21:51,154.23,Retail,Crédito,89.5,0,1,0
TX_013388,2026-01-01 01:34:25,174.81,Servicios,Débito,81.4,1,1,0
TX_001323,2026-01-30 21:08:28,55.0,Viajes,Débito,82.9,0,1,0
TX_017948,2026-03-16 08:40:34,39.04,Servicios,Débito,87.8,0,1,0
TX_000790,2026-02-23 07:38:20,119.82,Retail,Crédito,81.9,0,1,0
TX_032449,2026-02-18 02:45:26,35.16,Viajes,Débito,80.4,0,1,0
